,Title,Content,Source
73,"
                      Florida death row inmate Louis Gaskin executed for 1989 murders
                  ","
                      A man on death row in Florida for the 1989 killing of a couple was executed Wednesday evening, the Florida Department of Corrections said in a news release.  Louis Gaskin was sentenced to death in 1990 for the fatal shooting of Robert Sturmfels, 56, and Georgette Sturmfels, 55, on December 20,1989, according to court documents. Gov. Ron DeSanits signed Gaskin's death warrant March 13, according to the documents, and the state Supreme Court rejected appeals filed by Gaskin since the warrant was signed. The latest denial for a stay of execution was issued by a judge on Tuesday, court documents show.  Jurors recommended the death sentence in a 8-4 vote, which was accepted by the judge, according to court records. Gaskin was also convicted of armed robbery, burglary and an attempted murder committed the same night, according to court documents. Gaskin's execution comes six weeks after Donald Dillbeck, 59, was put to death for the 1990 murder of Faye Vann, 44, in Tallahassee, and three weeks before the scheduled execution of Darryl B. Barwick for slaying Rebecca Wendt, 24, in 1986 in Panama City, according to CNN affiliate WTXL.   Dillbeck, who died via a lethal injection in February, was the 100th person to be executed by the state of Florida since the death penalty was reinstated in 1976, according to the department.   Before Gaskin's execution, there were 298 people on death row in the state, according to the corrections department website. CNN has reached out to Gaskin's attorney for comment.  
                    ",0
74,"
                      US prosecutors tell family of Shanquella Robinson they won't pursue charges in her death in Mexico
                  ","
                      Federal prosecutors told the family of Shanquella Robinson on Wednesday that the evidence they have isn't enough for prosecution in Robinson's death last year in Mexico, the US Attorneys' Offices for the Middle and Western Districts of North Carolina said.  Robinson, a 25-year-old former student at Winston-Salem State University in North Carolina, died in October while staying in a luxury rental property in the Mexican state of Baja California Sur.  ""Based on the results of the autopsy and after a careful deliberation and review of the investigative materials by both U.S. Attorneys' Offices, federal prosecutors informed Ms. Robinson's family today that the available evidence does not support a federal prosecution,"" the US Attorneys' Offices said in a release Wednesday. Family members are ""very deeply disappointed"" in the decision, but are ""not deterred"" and plan to continue to seek justice for Robinson, their attorney, Sue-Ann Robinson, said at a news conference.  ""Black and brown people always have to carve their own path to justice,"" attorney Robinson said. Shanquella Robinson was a Black American from North Carolina.  A copy of Shanquella Robinson's death certificate, obtained by CNN affiliate WBTV, listed the cause of death as ""severe spinal cord injury and atlas luxation,"" which is instability or excessive movement in the uppermost neck vertebrae. The document stated she was found unconscious in the living room of the rental residence on October 29. The death certificate classified Shanquella Robinson's death as ""accidental or violent,"" noting that the approximate time between injury and death was 15 minutes. Video posted online appeared to show a physical altercation inside a room between Shanquella Robinson and another person. It's not clear when the video was taken or if the video depicted the moment she suffered the fatal injury. At the time, Bernard Robinson confirmed to CNN it is his daughter seen in the video being thrown to the floor and beaten on the head. It's unclear what led to the altercation or how many people were in the room at the time. It's also unclear if anyone tried to intervene. The FBI conducted ""a detailed and thorough investigation of the evidence"" and worked with the Robinson family to conduct an autopsy in the United States by the Medical Examiner's Office in Mecklenburg County, North Carolina, the release said.  Federal officials met with the Robinson family and representatives on Wednesday ""to offer their condolences and present the findings of the federal investigation,"" the release said. According to attorney Robinson, the family was told that the FBI interviewed Shanquella Robinson's travel mates and ""people who were in the house,"" but did not specify how many people they interviewed. The US officials told the family that the autopsy, which was completed after Shanquella Robinson's body had been embalmed and transported back to the US, revealed no spinal cord injury but did show swelling on her brain, although the cause of death is still said to be undetermined, the attorney said.  The attorney criticized what she considered a delay on the part of US investigating agencies, saying they waited to investigate until after their own autopsy was conducted.  ""There was no swift action on this case. There was absolutely no urgency on the part of the US authorities,"" Sue-Ann Robinson added. ""If you wait 'till five months after someone committed a crime... they would have the opportunity and time and space to delete text messages if that's what they wanted to do, to talk to each other about the case,"" the attorney said. Federal officials said they do not normally issue public statements about the status of an investigation, but in this case, they felt it was necessary because of the public concern surrounding the case.  ""It is important to reassure the public that experienced federal agents and seasoned prosecutors extensively reviewed the available evidence and have concluded that federal charges cannot be pursued,"" the statement said. Prosecutors in Mexico said last year they were investigating Robinson's death as femicide, a crime defined as the ""intentional murder of women because they are women.""  In most countries, including the United States, femicide is not different from homicide in criminal law, but Mexico is among at least 16 countries that have included femicide as a specific crime. The family plans to hold a march to the State Department headquarters Washington, DC, on May 19, the 200th day since Shanquella Robinson's passing, according to the family's attorney. ""The message cannot be that US citizens can go overseas and commit crimes against other US citizens and come back and say that they're on base, that they're safe, that they're not gonna be arrested, that there's gonna to be such a delay in the investigation that the evidence will have time to dissipate,"" she said.
                    ",0
75,"
                      13-year-old leads California police on chase in stolen car and crashes, leaving 2 dead and nearly a dozen injured
                  ","
                      Two people were killed and nearly a dozen more were injured after a 13-year-old crashed into two other vehicles while leading police on a chase in a stolen car in California over the weekend, authorities said. One person died at the scene and a 4-year-old girl died Wednesday from her injuries, the Woodland Police Department said. An officer had spotted a vehicle being driven erratically on Saturday afternoon, according to a news release from the police department. Woodland is about 15 miles northwest of Sacramento. The officer tried to pull the vehicle over and a pursuit followed, Woodland police said. The car then collided with two other vehicles, causing two cars to catch fire. Police later determined the driver of the car involved in the pursuit was a 13-year-old boy in a stolen car. He was due to make his first court appearance Wednesday, police said. The 4-year-old who died had been one of 11 people injured in the crash, police said. The California Highway Patrol was investigating, police said.
                    ",0
79,"
                      President Biden celebrates his Irish heritage during a three-day visit to Ireland
                  ","
                      CNN's Kevin Liptak is in Dublin as President Biden celebrates his Irish heritage during a three-day visit to Ireland, which includes an address to the Irish Parliament and a meeting with Ireland's president.  
                    ",0
80,"
                      1-in-50 year rainfall event slams South Florida
                  ","
                      A flash flood emergency has been declared in parts of South Florida after up to 20 inches of rain fell on Wednesday, with more precipitation in the forecast.
                    ",0
85,"
                      Louisville vigil honors those killed in mass shooting
                  ","
                      Hundreds attend a prayer vigil in Louisville, Kentucky to honor the five people killed in Monday's mass shooting at a bank.
                    ",0
86,"
                      What car buyers are doing to cause higher car prices
                  ","
                      CNN's auto expert Peter Valdes-Dapena tells ""Nightcap's"" Jon Sarlin how consumers' choices may be affecting car prices. For more, watch the full Nightcap episode here. 
                    ",0
87,"
                      Living standards are still falling in Japan. That's a recipe for more stagnation
                  ","
                      Japan's workers still aren't getting paid enough to keep up with rising prices. That's hurting living standards and creating a major headache for the country's new central bank chief as he marks his first week on the job. Adjusted for inflation, wages slipped 2.6% in February, compared to the same month a year earlier, according to government data released last week. That marked nearly a year -— 11 straight months — of declines despite a major campaign by Prime Minister Fumio Kishida to hike compensation. Economists say the issue will likely continue to dog the Bank of Japan's new governor, Kazuo Ueda, who took the helm over the weekend and is facing pressure to do away with the ultra-loose monetary policy of his predecessor, Haruhiko Kuroda. With inflation hitting 3.1% in February, above the central bank's 2% target, it should be time for the the BOJ to end its massive stimulus program. But, consumer prices are mainly being driven higher by rising import costs, rather than strong domestic demand. That means it'll be tough for Ueda to hike interest rates, especially as living standards aren't rising either. Ueda's predecessor was the main architect of aggressive, ""bazooka"" style stimulus measures intended to boost Japan's economy after decades of stagnation. Kuroda's signature ultra-easy monetary policy has been criticized for distorting markets, even as it succeeded in weakening the yen and boosting exports.  Any move to ditch it, though, could risk more problems, if conditions aren't right.  If Ueda tightens monetary policy before solid and steady growth is achieved, it would end up cooling demand and damaging the economy. That's why robust growth in wages must be established before the BOJ can start hiking rates, according to economists.  ""The stagnant wage rise will leave Ueda no choice but to maintain the short-term [interest] policy rate at effectively zero in the coming years,"" said Shigeto Nagai, head of Japan economics at Oxford Economics. ""What he will do in the coming months is to simply make the super-easy policy more sustainable."" Prime Minister Kishida has been urging businesses to help workers keep up with higher living costs. The issue of stagnant wages could improve this year, as companies heed the call to raise salaries in response to inflation. Salary negotiations Last month, Rengo, the country's largest labor group, said more than 800 unions and their employers had reached preliminary agreements to increase wages by an average of 3.8%.  That would mark the highest rate of raises since 2013, the organization said. New payrolls are expected to kick in this month, which marks the beginning of the fiscal year. Economists say this may help. ""The wage hikes announced at spring wage negotiations so far are a good start, but it's too soon to say much about the macroeconomic impact,"" said Stefan Angrick, a Tokyo-based senior economist at Moody's Analytics. Like other parts of the world, inflation in Japan has become a headache. Angrick noted that core consumer prices, excluding fresh food, did tick down in February, from 4.2% the previous month to 3.1%, thanks to government support for household energy bills. That's low by comparison with America or Europe. But in Japan, it's high enough to feel uncomfortable, given stagnant wage growth, according to Angrick. He said although overall wage gains this year were expected to exceed those in previous years, the pay bumps are unlikely to be able to keep up with inflation.  A delicate balance The BOJ has deployed its ultra-easy policy since Kuroda, who completed his 10-year term over the weekend, took the reins in 2013. Then, in 2016, after years of aggressive bond buying failed to push up prices, it introduced the yield curve control (YCC) program, where it bought targeted amounts of bonds to push down yields, in order to stoke inflation and stimulate growth. As part of that program, the central bank targeted some short-term interest rates at an ultra-dovish minus 0.1% and aimed for 10-year government bond yields around 0%. But as prices rose and interest rates elsewhere went up, pressure has grown on the BOJ to wind down the program. ""The BOJ is caught between financial markets anticipating a policy pivot and the recognition that [a] premature exit would likely derail the economy and any hope of achieving the kind of sustained, demand-driven 2% inflation the bank is aiming for,"" said Angrick.  ""At the same time, consumer price inflation is still uncomfortably high. All of this requires careful maneuvering and communication."" In December, the BOJ shocked global markets by allowing the 10-year government bond yield to move 50 basis points on either side of its 0% target.  The move stoked speculation the central bank may follow the same direction as other major economies by allowing rates to rise further — and underscored how all eyes were on the bank over even the slightest adjustments.  — Juliana Liu, Laura He and Moeri Karasawa contributed to this report.
                    ",0
89,"
                      Uber is funding an e-bike trade-in program to curb battery fires
                  ","
                      Uber is funding a new program that aims to get electric bikes with dangerous non-certified lithium-ion batteries off New York City streets. The company said on Wednesday it will soon allow the thousands of New York City delivery workers who use e-bikes the ability to trade-in their bikes for newer, safer models. The news follows a string of fires caused by lithium-ion batteries, which have been known to overheat when charging and cause massive explosions.  Earlier this week, the New York City police department said an e-bike's lithium-ion battery was behind a fatal two-alarm fire in Queens. The FDNY's Chief fire marshal John Hodgens said it was the 59th fire in the city this year caused by a lithium-ion battery. Part of the issue is that not all lithium-ion batteries are created equal. UL-certified electric bikes and scooters come from reputable retailers and undergo extensive battery safety tests. But other online marketplaces, which some delivery workers may have turned to for more affordable options in the absence of company-provided options or subsidies, often make it hard to tell the origin of these products and the quality of their batteries.  To get more UL-certified e-bikes on roads, Uber is now partnering with e-bike company Zoomo to offer credit to delivery workers willing to swap their existing e-bikes for ones with higher-quality batteries. It will also offer rent-to-own pricing models and priority access to repairs and services.  Uber is also piloting a trade-in program with The Equitable Commute Project, a non-profit, to provide discounted UL-certified e-bikes in exchange for a ""noncompliant device."" ""Delivery workers should not have to choose between making a living and safety,"" said Josh Gold, Uber's senior director for public policy, in a statement. ""By providing discounts and exchange opportunities for new UL certified e-bikes and certified lithium-ion batteries, the expensive price tag that too often acts as a blocker to safety should no longer have to be a concern."" Steve Kerber, vice president and executive director of UL's Fire Safety Research Institute, previously told CNN the number of lithium-ion battery-based fires is growing with enormous frequency both in the United States and internationally, particularly when it comes to e-bikes and e-scooters. That's due to an uptick in purchases of these products during the pandemic. ""People started to get overcharged for them and turned to manufacturers which happened to have lower quality control with the battery systems,"" Kerber said. ""The quality manufacturers are not having issues."" Despite the concerns, lithium-ion batteries continue to be prevalent in today's most popular gadgets, from smartphones and laptops to e-bikes and scooters. Some tech companies point to their abilities to charge faster, last longer and pack more power into a lighter package.  But Dylan Khoo, an analyst at tech intelligence firm ABI Research, previously told CNN that electric bikes and scooters use batteries which can be around 50 times larger than the one in a smartphone. ""So when a fire does happen, it's much more dangerous,"" Khoo said. All lithium-ion batteries use flammable materials, and incidents are likely the result of ""thermal runaway,"" a chain reaction which can lead to a fire or catastrophic explosion, according to Khoo. ""This process can be triggered by a battery overheating, being punctured, or an electrical fault like a short circuit,"" Khoo said. ""In cases where fires occur spontaneously while charging, it is likely due to manufacturing defects."" Anyone with a lithium-ion battery should follow proper charging and battery usage guidelines, such as keeping them in a cool, dry place, and not leave it charging for too long or while you're asleep. Batteries should also be routinely inspected to make sure there is no cracking, bulging or leaking, and people should always use the charger that came with the device or use one from a reputable supplier, according to researchers at the University of Michigan.
                    ",0
90,"
                      JPMorgan ends remote work for senior bankers
                  ","
                      America's largest bank is ending pandemic-era hybrid work for its senior staff. ""Our leaders play a critical role in reinforcing our culture and running our businesses,"" JPMorgan Chase told staff in a memo. ""They have to be visible on the floor, they must meet with clients... and they should always be accessible for immediate feedback and impromptu meetings."" Wall Street giants like JPMorgan have been among the most vocal proponents of returning to a pre-pandemic office regimen. That was true even in the fall of 2020, before new Covid variants emerged and scuttled banks' back-to-office plans. But as infection rates have fallen, bosses across Corporate America have been itching to get their staffs back under one roof.  While there is still no standard way to measure the full extent of remote work, one report from Kastle Systems, which operates card-swipe security machines, said that the weekly average office occupancy rate at the end of March in the most populous U.S. cities was 49% of pre-pandemic levels.  JPMorgan said it would maintain hybrid working options for thousands of employees who are required to have three days in the office. In the memo, the bank issued a warning to staffers who are struggling to hit that minimum. ""There are a number of employees who aren't meeting their in-office attendance expectations, and that must change,"" the note reads, adding that managers would be responsible for taking ""corrective action"" if employees don't comply.  Another motivation for JPMorgan: A year ago, the bank unveiled a design for a new global headquarters in New York. The 60-story skyscraper was touted as the city's ""largest all-electric tower with net zero operational emissions."" When it opens in 2025, it'll have space for 14,000 employees and offer ample public green space along 49th Street and Park Avenue. 
                    ",0
91,"
                      Inflation hits the mailbox: Postage stamp prices are rising, again
                  ","
                      Stamp prices are set to tick up. The US Postal Service said Monday that it filed a notice with its regulators to increase prices on first-class mail stamps to 66 cents from 63 cents. If approved, the change would take effect in July, raising the cost of mailing a first-class letter by about 5.4%. The Postal Service said the hike was necessary to offset a rise in operating expenses.  Surging prices have dented business across the global economy over the past two years, pushing up workers' wages and increasing the costs of doing business. Although inflation has been cooling over the past nine months — prices were up 5% last month on an annual basis — it remains above the central bank's target of around 2%. ""These price adjustments are needed to provide the Postal Service with much needed revenue,"" the agency said in a statement. If the latest hike is approved, it would amount to a 32% increase over the past four years. Domestic postcards will also increase from 48 cents to 51 cents, and international postcards from $1.45 to $1.50. It's rare, but not unheard of, for the regulators to decline USPS requests; they did so in 2010. The Postal Regulatory Commission denied a price hike because, according to its statement at the time, USPS ""failed both to quantify the impact of the recession on its finances and to show how its rate request relates to the resulting loss of mail volume."" First-class mail is becoming a smaller part of the Postal Service's business because of online communication. The number of individual letters sent each year has fallen by about half in the past decade. Postmaster General Louis DeJoy, appointed during the Trump administration, has pursued sweeping changes during his tenure to try to bolster the agency's finances. USPS expects to lose $4.5 billion in 2023.
                    ",0
94,"
                      Warren Buffett wants harsher penalties for top leaders of failed banks
                  ","
                      Billionaire investor Warren Buffett isn't worried about the state of the US banking industry — but he would like to see much tougher consequences for top leaders of the banks that fail. In the wake of the failure of Silicon Valley Bank, Buffett reflected on the public's frustration after the 2008 financial crisis. ""All kinds of trouble [was] caused by the banks. But bank executives ... they all continue to live fine. They may have lost their job, but they got their pensions,"" he said in an interview Wednesday with CNBC. ""There have got to be consequences to the people who make the decisions. Penalizing the shareholders later on by billions of dollars worth of fines ... that doesn't deter the bad action."" Specifically, Buffett thinks presidents and CEOs of failed banks should lose their retirement savings and that directors should have to return five years' worth of their lucrative salaries.  He admitted neither is likely to happen. ""That will not be met by great enthusiasm from a lot of friends of mine,"" he said. ""I don't know anybody that went back to flipping burgers at McDonald's or something, after they screwed up the system in a big way in 2008 and '09."" Still, he agrees with a number of banking experts who say the problems exposed over the last month following the failure of Silicon Valley Bank are nowhere near as bad as the 2008 financial crisis. Buffett also noted that customers of SVB and Signature Bank — a New York bank that failed shortly after SVB — don't have to worry about losing their money because the Federal Deposit Insurance Corporation has guaranteed all deposits for those two banks — even those above the normal $250,000 limit. The FDIC's move was an extraordinary one, and Buffett said it gives him confidence about the state of the industry. It will be the banks, not US taxpayers, who will have to pay if the costs of bank failures rise, he added. Berkshire's bank sell-off The lack of penalties for bank leaders is one reason Buffett's Berkshire Hathaway has sold off most of its bank stocks, including some the company held for 30 years, he said. ""I just think the system isn't quite right in terms of connecting punishment to culprits on something that is so important,"" he said. Stiffer penalties would also help bolster both investors' and bank customers' confidence in the banking system, Buffett said, noting that ""there is no penalty attached to bad behavior and it does really, really affect the system when people lose confidence in banks."" As the fall of SVB showed, that confidence can be lost ""in seconds,"" Buffett said. ""We saw a country that was not worried about banks until about Wednesday or Thursday of the week when Silicon Valley [collapsed], and all of a sudden everybody was all worried about it [the banking system] all over the country."" Yet thanks to the FDIC, Buffett said, depositors don't need to worry. In fact, he said he would bet $1 million that no US bank depositors will lose money over the next year and invited someone else to put up $1 million that there will be losses — with the winner determining which charity would get the $2 million at the end of the year. Buffett also weighed in about the blame some place on Federal Reserve for the current banking crisis. Critics have slammed the lack of bank oversight and say the Fed raised interest rates so quickly that the Treasuries held by banks lost more value than banks expected. But Buffett has only praise for Fed Chair Jerome Powell. ""I do not think I could run the Fed as well as Jay Powell has done,"" Buffett said. ""He's been terrific."" 
                    ",0
97,"
                      Louisville officials release 911 calls revealing new details about mass shooting at bank
                  ","
                      The mother of the shooter who killed five people at Old National Bank in Louisville, Kentucky, on Monday called 911 after hearing secondhand that her son had a gun and was heading toward the bank, according to 911 calls released by police Wednesday. ""My son might be (redacted) has a gun and heading to the Old National on Main Street here in Louisville,"" she said. ""This is his mother. I'm so sorry, I'm getting details secondhand. I'm learning about it now. Oh my Lord."" She said her son ""apparently left a note"" about the incident and she expressed her shock and confusion. ""He's never hurt anyone, he's a really good kid,"" she said. ""We don't even own guns. I don't know where he would have gotten a gun."" Follow live updates The call, which came in at 8:41 a.m. Monday, was one of a number of 911 calls released to the public Wednesday detailing the panic and fear during the mass shooting, in which the gunman, 25-year-old bank employee Connor Sturgeon, used a recently purchased AR-15-style rifle to shoot his coworkers and responding officers before he was shot dead by police. The attacker livestreamed the gruesome assault, which took place about 30 minutes before the bank was set to open, authorities said.  Five people were killed, and three remained hospitalized as of Tuesday, including Nickolas Wilt, a 26-year-old rookie police officer who just graduated from the police academy 10 days earlier and was shot in the head. One 911 caller tells an operator an officer was down, having fallen right after their arrival. ""I just wanted to make sure you understood that there was an officer down,"" the man tells the operator, ""There are several officers here now, but the one hasn't moved since he's been shot. ... I haven't seen a foot or anything moving.""  The release of the files came just before officials in Louisville hosted a vigil to grieve the victims and as the gunman's family released a statement outlining his mental health challenges. Police on Tuesday also released dramatic police body camera footage showing the response to the shooting. The attack was just one of more than 145 shootings reported in the US this year with at least four people shot, excluding the shooter. Bank employee told 911 she saw shooting on video According to the audio files, the first caller to 911 came from a woman who works at a different branch of Old National Bank and witnessed the shooting on video. ""How do you know you have an active shooter on site?"" the operator asked. ""I just watched it. I just watched it on a Teams meeting. We were having a board meeting,"" she said. ""I saw somebody on the floor. We heard multiple shots and people started saying 'Oh my God,' and then he came into the board room."" Another caller, speaking in a whisper, said she works at the bank and is hiding in a closet. While on the line, several gunshots can be heard in the background. ""I know who it is,"" the caller said. ""He works with us."" Later an employee in the building asked 911 for a situation report.    ""We are on the fourth floor. We are trying to get the status of what's going on,"" the caller says, ""We're tucked under a desk right now."" The 911 operator calmly tells the caller to remain in place as police officers clear the building, saying, ""As far as my understanding, the shooter has been taken into custody. As far as my understanding, the scene is safe at the moment.""  Staff members were holding their morning meeting in a conference room when the gunman opened fire, manager Rebecca Buchheit-Sims told CNN on Tuesday. She said the massacre ""happened very quickly."" Buchheit-Sims attended the staff meeting virtually and watched in horror as gunfire exploded on her computer screen. ""I witnessed people being murdered,"" she told CNN. ""I don't know how else to say that."" Family says gunman had depression In a statement released Wednesday, the gunman's family laid out his mental health challenges but said they never saw any warnings signs of such an attack. ""While Connor, like many of his contemporaries, had mental health challenges which we, as a family, were actively addressing, there were never any warning signs or indications he was capable of this shocking act,"" Sturgeon's family said in a statement to CNN affiliate WDRB.  The family said it has many ""unanswered questions"" and is cooperating with the investigation. ""No words can express our sorrow, anguish, and horror at the unthinkable harm our son Connor inflicted on innocent people, their families, and the entire Louisville community,"" the statement read.  ""We mourn their loss and that of our son, Connor. We pray for everyone traumatized by his senseless acts of violence and are deeply grateful for the bravery and heroism of the Louisville Metropolitan Police Department."" A former high school classmate of Sturgeon's who knew him and his family well said he never saw any ""sort of red flag or signal that this could ever happen."" ""This is a total shock. He was a really good kid who came from a really good family,"" said the classmate, who asked not to be identified and has not spoken with Sturgeon in recent years. ""I can't even say how much this doesn't make sense. I can't believe it."" It's still unclear what provoked the shooter to go on the deadly rampage. Sturgeon legally purchased the AR-15-style rifle -- the choice weapon of many US mass shooters -- six days before the attack, police have said. Kentucky has some of the least restrictive gun laws in the US: no ""Red flag"" laws, no universal background checks, permitless concealed carry and no waiting period between buying a firearm and taking possession of it. Those relaxed gun laws, experts say, help explain why the state has a firearm death rate higher than the national average, according to the CDC. What the body camera footage shows On Tuesday, Louisville police released bodycam video and bystander footage showing the officers' response to the mass shooting. The public footage begins with a video from Officer Wilt, who drove up to the scene with his training officer, Cory ""CJ"" Galloway. As Wilt ran toward the gunshots that officers faced upon arrival, he was shot in the head, police said. The released version of Wilt's footage cuts off before he is shot.  Galloway's body camera footage shows him taking fire and then scrambling down some stairs to a safe position behind a planter. He tells other officers he can't see the gunman but notes the gunman is shooting through windows in the front of the bank, the video shows. At some point, Galloway was also shot. The gunfire shattered the bank's lobby glass windows, giving officers a view of his location, Deputy Chief Paul Humphrey said.  As other officers arrived on scene, Galloway shot and killed the gunman from the steps in front of the bank, the video shows. ""I think I got him down! I think he's down!"" Galloway said, the video shows. He then advanced toward the building and directed others to check on his fallen colleague. ""Suspect down. Get the officer!"" The bystander footage, also released by police, was recorded across the street from the bank. The video shows Galloway taking cover with his rifle raised and pointed toward the building as he tries to locate the gunman's position. The entire situation -- from when the gunman began firing his assault weapon to when he was killed by police -- lasted for about nine minutes, according to Louisville police Lt. Col. Aaron Cromwell.  Shooting happened in one minute, official says It took the assailant one minute to complete the bloodbath before he stopped and waited for police to arrive, according to footage of the massacre described by a city official to CNN. The shooter had livestreamed the gruesome attack on Instagram. The video has since been taken down. The Instagram video begins by showing an AR-15-style weapon, followed by a worker in the bank saying good morning to the gunman, the official said. The gunman then tried to shoot her in the back but failed because the safety was on and the weapon still needed to be loaded, the official said. Once the shooter loaded the weapon properly and took the safety off, he shot the worker in the back, the official said.  The assailant then continued his rampage, firing at workers while they tried to outrun him, the official said. The shooter did not go to other populated floors of the bank, the official said. Once the shooter finished firing, he sat in the lobby area that looks out onto the street, apparently waiting for police, the official said. Police arrived about a minute and half later, the official said. Sturgeon had interned at the bank for three summers and been employed there full-time for about two years, his LinkedIn profile showed. The assailant had been notified that he would be fired from the bank, a law enforcement source said Monday. However, the police chief told CNN's Abby Phillip on Wednesday there ""was no discussion about [the shooter] being terminated, and of course he wasn't fired,"" prior to the shooting. This article has been updated with new information from authorities about the gunman's employment status.
                    ",0
102,"
                      A Red Cross Snoopy T-shirt is going viral. It's prompting more young people to donate blood
                  ","
                      If you're cool, you'll donate blood. That's the message being sent in the latest American Red Cross partnership with ""Peanuts."" Everyone who donates blood by April 23 will receive a T-shirt while supplies last, featuring Snoopy as his alter ego, Joe Cool, in front of the Red Cross logo with the caption ""Be cool. Give blood.""  Though the Red Cross has previously given out T-shirts tied to other partnerships to donors, this particular shirt has gone viral on TikTok, thus becoming a hot commodity. Copies of the design are already being sold on resale websites like Etsy and eBay. The impact has been significant. TikTok users posting about their efforts to get the Snoopy shirts are also unintentionally informing viewers about the blood donation process and sparking an uptick in blood donors, too. ""POV: you donated blood to get the red cross x snoopy shirt,"" wrote user j_diddy3 in their video chronicling their experience donating blood, which has been viewed over a million times. ""The American Red Cross really popped off with this one,"" wrote user Erin Lovett, who donated blood after seeing another Tik Tok user post about the shirt.  The Red Cross began offering the shirts on April 1. In the past, the organization relied heavily on blood drives at colleges and high schools to bolster blood donation among young people -- a custom that became difficult during the Covid-19 pandemic, said Darren Irby, executive director of national brand partnerships at the American Red Cross.  As the campaign closes its second week, Irby said social media engagement has turned into action. Blood donations have risen by more than 40% compared to the week before the ""Peanuts"" partnership, he said, and there's been a jump in first-time blood donors, too. ""The Red Cross is thrilled that through this partnership we are able to introduce folks to this lifesaving act,"" he told CNN.  Last year, the Red Cross, which supplies an estimated 40% of the country's blood supply, faced the worst blood shortage in more than a decade. Because blood cannot be stored for long periods of time, having a stable blood supply is important, so it can then be used for medical procedures like surgeries, cancer treatment and transfusions after traumatic injuries. But there has also been scrutiny over rules for who can donate blood in the US. Under current guidelines, gay and bisexual men are required to abstain from sex for three months before donating blood -- a rule the American Medical Association has called discriminatory.  In January, the US Food and Drug Administration proposed a change to those guidelines, which would eliminate the three-month waiting period while focusing on more individual risk assessments. That proposal has not yet been finalized.
                    ",0
104,"
                      Columbine High School Shootings Fast Facts
                  ","
                      Here is some background information about the deaths of 13 people at Columbine High School in Littleton, Colorado, on April 20, 1999. Facts Twelve students and one teacher were killed by students Dylan Klebold, 17, and Eric Harris, 18. The pair made home videos prior to the attack making references to what they were going to do and apologizing to their parents for it.  Harris and Klebold killed themselves with gunshot wounds to the head in the school's library at approximately 12:08 p.m. on the day of the shootings. SWAT teams entered the school 47 minutes after the shootings started. Five hours passed before law enforcement declared the school under control.  Victims Cassie Bernall, 17
            Steven Curnow, 14
            Corey DePooter, 17
            Kelly Fleming, 16
            Matthew Kechter, 16
            Daniel Mauser, 15
            Daniel Rohrbough, 15
            William ""Dave"" Sanders, 47
            Rachel Scott, 17
            Isaiah Shoels, 18
            John Tomlin, 16
            Lauren Townsend, 18
            Kyle Velasquez, 16 Timeline January 1998 - Klebold and Harris are arrested after stealing items from a van. After pleading guilty, they are sent to a juvenile diversion program. March 1998 - Randy and Judy Brown, parents of student Brooks Brown, file a report with the sheriff's office stating that Harris had threatened to kill Brooks and had written on the internet that he would like to kill people. April 20, 1999 - At approximately 11:19 a.m., two students, Klebold, 17, and Harris, 18, carrying guns and bombs, open fire inside Columbine High School, killing 13 and wounding 23 others before killing themselves. November 12, 1999 - Mark Manes is sentenced to six years in prison for selling a gun used in the murders to minors Harris and Klebold.  April 2001 - Close to three dozen families of Columbine victims settle suits with the parents of the suspects and gun suppliers. The settlement totals close to $2.5 million. The Harris' and Klebold's homeowners insurance will pay a large part and the rest will come from insurance company payments on behalf of the gun suppliers. The family of victim Isaiah Shoels does not accept the settlement.   August 20, 2002 - The Jefferson County Sheriff's Office settles with the daughter of teacher Dave Sanders for $1.5 million. June 2003 - Judge Robert Blackburn orders the family of Shoels to accept a $366,000 settlement in the lawsuit against the gunmen's families.  August 12, 2003 - The families of victims Daniel Rohrbough, Kelly Fleming, Matt Kechter, Lauren Townsend, and Kyle Velasquez settle a wrongful death lawsuit against parents Susan and Thomas Klebold and Wayne and Katherine Harris, in which the victims' families claim that the suspects' parents should have known what their sons were up to before the shootings. The terms of the settlement have not been released. October 22, 2003 - Home video of the two suspects is released by authorities. In the video, made six weeks before the murders, the suspects are seen in a forested area shooting at bowling pins. February 26, 2004 - Colorado Attorney General Ken Salazar releases an investigative report about the attack. Authorities also release thousands of pages of documents and physical evidence. September 21, 2007 - The Columbine Memorial, adjacent to Columbine High School, is dedicated and opened to the public. February 12, 2016 - In her first television interview, Susan Klebold speaks to Diane Sawyer. Klebold states that ""If I had recognized that Dylan was experiencing some real mental distress, he would not have been there,"" she says. ""He would've gotten help. I don't ever, for a moment, mean to imply that I'm not conscious of the fact that he was a killer, because I am.""
                    ",0
106,"
                      U.S. EPA unveils new emissions standards to push electric vehicle production
                  ","
                      A former EPA official discusses new strict emission standards aimed at pushing Americans toward more electric vehicles in the near future.
                    ",0
109,"
                      Prince Harry to attend King's coronation without Meghan
                  ","
                      Buckingham Palace confirms the Duke of Sussex will travel to the United Kingdom for his father's coronation next month. His wife will stay back in the United States with their children. Isa Soares reports.
                    ",0
